timestamp,operation,sample_id,latency_ms,rbac_overhead_ms,peer_count,concurrent_clients,run_id,replicate,sequence_order
2025-10-06T18:14:00Z,WriteSensor,PS-0000488,846.0,265.0,32,50,PSR-04,1,4
2025-10-06T18:16:00Z,WriteSensor,PS-0000489,634.9,334.6,32,50,PSR-04,1,4
2025-10-06T18:18:00Z,WriteSensor,PS-0000490,798.5,292.5,32,50,PSR-04,1,4
2025-10-06T18:20:00Z,WriteSensor,PS-0000491,796.4,250.0,32,50,PSR-04,1,4
2025-10-06T18:22:00Z,WriteSensor,PS-0000492,801.5,296.2,32,50,PSR-04,1,4
2025-10-06T18:24:00Z,WriteSensor,PS-0000493,745.4,352.5,32,50,PSR-04,1,4
2025-10-06T18:26:00Z,WriteSensor,PS-0000494,845.6,333.1,32,50,PSR-04,1,4
2025-10-06T18:28:00Z,WriteSensor,PS-0000495,820.7,297.0,32,50,PSR-04,1,4
2025-10-06T18:30:00Z,WriteSensor,PS-0000496,746.1,284.2,32,50,PSR-04,1,4
2025-10-06T18:32:00Z,WriteSensor,PS-0000497,839.3,303.6,32,50,PSR-04,1,4
2025-10-06T18:34:00Z,WriteSensor,PS-0000498,767.4,327.0,32,50,PSR-04,1,4
2025-10-06T18:36:00Z,WriteSensor,PS-0000499,747.0,299.7,32,50,PSR-04,1,4
2025-10-06T18:38:00Z,WriteSensor,PS-0000500,823.5,309.1,32,50,PSR-04,1,4
2025-10-06T18:40:00Z,WriteSensor,PS-0000501,759.4,318.7,32,50,PSR-04,1,4
2025-10-06T18:42:00Z,WriteSensor,PS-0000502,865.4,319.5,32,50,PSR-04,1,4
2025-10-06T18:44:00Z,WriteSensor,PS-0000503,933.6,303.6,32,50,PSR-04,1,4
2025-10-06T18:46:00Z,WriteSensor,PS-0000504,795.1,319.6,32,50,PSR-04,1,4
2025-10-06T18:48:00Z,WriteSensor,PS-0000505,809.8,337.3,32,50,PSR-04,1,4
2025-10-06T18:50:00Z,WriteSensor,PS-0000506,764.1,298.5,32,50,PSR-04,1,4
2025-10-06T18:52:00Z,WriteSensor,PS-0000507,835.4,264.5,32,50,PSR-04,1,4
2025-10-06T18:54:00Z,WriteSensor,PS-0000508,748.0,314.5,32,50,PSR-04,1,4
2025-10-06T18:56:00Z,WriteSensor,PS-0000509,836.4,297.7,32,50,PSR-04,1,4
2025-10-06T18:58:00Z,WriteSensor,PS-0000510,865.9,323.9,32,50,PSR-04,1,4
2025-10-06T19:00:00Z,WriteSensor,PS-0000511,854.2,288.2,32,50,PSR-04,1,4
2025-10-06T19:02:00Z,WriteSensor,PS-0000512,690.8,293.3,32,50,PSR-04,1,4
2025-10-06T19:04:00Z,WriteSensor,PS-0000513,795.8,321.2,32,50,PSR-04,1,4
2025-10-06T19:06:00Z,WriteSensor,PS-0000514,720.4,350.8,32,50,PSR-04,1,4
2025-10-06T19:08:00Z,WriteSensor,PS-0000515,885.4,302.0,32,50,PSR-04,1,4
2025-10-06T19:10:00Z,WriteSensor,PS-0000516,850.7,290.1,32,50,PSR-04,1,4
2025-10-06T19:12:00Z,WriteSensor,PS-0000517,733.5,302.4,32,50,PSR-04,1,4
2025-10-06T19:14:00Z,WriteSensor,PS-0000518,820.3,374.0,32,50,PSR-04,1,4
2025-10-06T19:16:00Z,WriteSensor,PS-0000519,851.5,327.2,32,50,PSR-04,1,4
2025-10-06T19:18:00Z,WriteSensor,PS-0000520,781.6,309.9,32,50,PSR-04,1,4
2025-10-06T20:00:00Z,WriteSensor,PS-0000521,1203.4,308.4,8,50,PSR-05,2,5
2025-10-06T20:02:00Z,WriteSensor,PS-0000522,1249.6,298.4,8,50,PSR-05,2,5
2025-10-06T20:04:00Z,WriteSensor,PS-0000523,1168.0,301.5,8,50,PSR-05,2,5
2025-10-06T20:06:00Z,WriteSensor,PS-0000524,1069.2,336.2,8,50,PSR-05,2,5
2025-10-06T20:08:00Z,WriteSensor,PS-0000525,1161.5,272.5,8,50,PSR-05,2,5
2025-10-06T20:10:00Z,WriteSensor,PS-0000526,1113.4,293.0,8,50,PSR-05,2,5
2025-10-06T20:12:00Z,WriteSensor,PS-0000527,1010.3,351.5,8,50,PSR-05,2,5
2025-10-06T20:14:00Z,WriteSensor,PS-0000528,1144.4,346.0,8,50,PSR-05,2,5
2025-10-06T20:16:00Z,WriteSensor,PS-0000529,1121.8,361.6,8,50,PSR-05,2,5
2025-10-06T20:18:00Z,WriteSensor,PS-0000530,1099.6,355.2,8,50,PSR-05,2,5
2025-10-06T20:20:00Z,WriteSensor,PS-0000531,1199.1,342.0,8,50,PSR-05,2,5
2025-10-06T20:22:00Z,WriteSensor,PS-0000532,1085.7,333.3,8,50,PSR-05,2,5
2025-10-06T20:24:00Z,WriteSensor,PS-0000533,1130.8,314.1,8,50,PSR-05,2,5
2025-10-06T20:26:00Z,WriteSensor,PS-0000534,1062.9,314.8,8,50,PSR-05,2,5
2025-10-06T20:28:00Z,WriteSensor,PS-0000535,1155.9,298.6,8,50,PSR-05,2,5
2025-10-06T20:30:00Z,WriteSensor,PS-0000536,1177.3,249.8,8,50,PSR-05,2,5
2025-10-06T20:32:00Z,WriteSensor,PS-0000537,1053.7,325.4,8,50,PSR-05,2,5
2025-10-06T20:34:00Z,WriteSensor,PS-0000538,1141.2,300.7,8,50,PSR-05,2,5
2025-10-06T20:36:00Z,WriteSensor,PS-0000539,1259.5,271.8,8,50,PSR-05,2,5
2025-10-06T20:38:00Z,WriteSensor,PS-0000540,1177.8,335.3,8,50,PSR-05,2,5
2025-10-06T20:40:00Z,WriteSensor,PS-0000541,1192.5,294.1,8,50,PSR-05,2,5
2025-10-06T20:42:00Z,WriteSensor,PS-0000542,1131.5,303.0,8,50,PSR-05,2,5
2025-10-06T20:44:00Z,WriteSensor,PS-0000543,1177.2,346.7,8,50,PSR-05,2,5
2025-10-06T20:46:00Z,WriteSensor,PS-0000544,1182.3,300.1,8,50,PSR-05,2,5
2025-10-06T20:48:00Z,WriteSensor,PS-0000545,1025.6,395.3,8,50,PSR-05,2,5
2025-10-06T20:50:00Z,WriteSensor,PS-0000546,1145.5,285.8,8,50,PSR-05,2,5
2025-10-06T20:52:00Z,WriteSensor,PS-0000547,1157.1,322.0,8,50,PSR-05,2,5
2025-10-06T20:54:00Z,WriteSensor,PS-0000548,1227.6,366.6,8,50,PSR-05,2,5
2025-10-06T20:56:00Z,WriteSensor,PS-0000549,1248.5,303.1,8,50,PSR-05,2,5
2025-10-06T20:58:00Z,WriteSensor,PS-0000550,1138.1,309.9,8,50,PSR-05,2,5
2025-10-06T21:00:00Z,WriteSensor,PS-0000551,1107.9,339.1,8,50,PSR-05,2,5
2025-10-06T21:02:00Z,WriteSensor,PS-0000552,1154.8,332.3,8,50,PSR-05,2,5
2025-10-06T21:04:00Z,WriteSensor,PS-0000553,1212.7,332.1,8,50,PSR-05,2,5
2025-10-06T21:06:00Z,WriteSensor,PS-0000554,1185.0,323.0,8,50,PSR-05,2,5
2025-10-06T21:08:00Z,WriteSensor,PS-0000555,1099.3,347.4,8,50,PSR-05,2,5
2025-10-06T21:10:00Z,WriteSensor,PS-0000556,1142.7,364.8,8,50,PSR-05,2,5
2025-10-06T21:12:00Z,WriteSensor,PS-0000557,1169.2,383.4,8,50,PSR-05,2,5
2025-10-06T21:14:00Z,WriteSensor,PS-0000558,1156.9,313.3,8,50,PSR-05,2,5
2025-10-06T21:16:00Z,WriteSensor,PS-0000559,1095.2,364.7,8,50,PSR-05,2,5
2025-10-06T21:18:00Z,WriteSensor,PS-0000560,1116.0,344.9,8,50,PSR-05,2,5
2025-10-06T21:20:00Z,WriteSensor,PS-0000561,1119.9,339.4,8,50,PSR-05,2,5
2025-10-06T21:22:00Z,WriteSensor,PS-0000562,1209.0,317.9,8,50,PSR-05,2,5
2025-10-06T21:24:00Z,WriteSensor,PS-0000563,1122.5,319.2,8,50,PSR-05,2,5
2025-10-06T21:26:00Z,WriteSensor,PS-0000564,1138.3,323.3,8,50,PSR-05,2,5
2025-10-06T21:28:00Z,WriteSensor,PS-0000565,1186.1,352.4,8,50,PSR-05,2,5
2025-10-06T21:30:00Z,WriteSensor,PS-0000566,1163.5,340.0,8,50,PSR-05,2,5
2025-10-06T21:32:00Z,WriteSensor,PS-0000567,1140.8,322.9,8,50,PSR-05,2,5
2025-10-06T21:34:00Z,WriteSensor,PS-0000568,1186.5,313.9,8,50,PSR-05,2,5
2025-10-06T21:36:00Z,WriteSensor,PS-0000569,1066.8,332.0,8,50,PSR-05,2,5
2025-10-06T21:38:00Z,WriteSensor,PS-0000570,1235.0,332.0,8,50,PSR-05,2,5
2025-10-06T21:40:00Z,WriteSensor,PS-0000571,1051.8,353.0,8,50,PSR-05,2,5
2025-10-06T21:42:00Z,WriteSensor,PS-0000572,1249.1,316.4,8,50,PSR-05,2,5
2025-10-06T21:44:00Z,WriteSensor,PS-0000573,1213.6,327.2,8,50,PSR-05,2,5
2025-10-06T21:46:00Z,WriteSensor,PS-0000574,1132.1,292.2,8,50,PSR-05,2,5
2025-10-06T21:48:00Z,WriteSensor,PS-0000575,1179.7,304.3,8,50,PSR-05,2,5
2025-10-06T21:50:00Z,WriteSensor,PS-0000576,1206.9,306.0,8,50,PSR-05,2,5
2025-10-06T21:52:00Z,WriteSensor,PS-0000577,1158.9,303.4,8,50,PSR-05,2,5
2025-10-06T21:54:00Z,WriteSensor,PS-0000578,1063.1,313.6,8,50,PSR-05,2,5
2025-10-06T21:56:00Z,WriteSensor,PS-0000579,1198.1,277.4,8,50,PSR-05,2,5
2025-10-06T21:58:00Z,WriteSensor,PS-0000580,1149.0,304.3,8,50,PSR-05,2,5
2025-10-06T22:00:00Z,WriteSensor,PS-0000581,1191.8,360.2,8,50,PSR-05,2,5
2025-10-06T22:02:00Z,WriteSensor,PS-0000582,1139.3,275.5,8,50,PSR-05,2,5
2025-10-06T22:04:00Z,WriteSensor,PS-0000583,1172.3,347.8,8,50,PSR-05,2,5
2025-10-06T22:06:00Z,WriteSensor,PS-0000584,1096.0,348.6,8,50,PSR-05,2,5
2025-10-06T22:08:00Z,WriteSensor,PS-0000585,1146.5,295.8,8,50,PSR-05,2,5
2025-10-06T22:10:00Z,WriteSensor,PS-0000586,1121.7,363.6,8,50,PSR-05,2,5
2025-10-06T22:12:00Z,WriteSensor,PS-0000587,1185.1,352.1,8,50,PSR-05,2,5
2025-10-06T22:14:00Z,WriteSensor,PS-0000588,1134.6,309.7,8,50,PSR-05,2,5
2025-10-06T22:16:00Z,WriteSensor,PS-0000589,1178.2,348.3,8,50,PSR-05,2,5
2025-10-06T22:18:00Z,WriteSensor,PS-0000590,1091.2,330.1,8,50,PSR-05,2,5
2025-10-06T22:20:00Z,WriteSensor,PS-0000591,1242.7,358.4,8,50,PSR-05,2,5
2025-10-06T22:22:00Z,WriteSensor,PS-0000592,1159.4,377.3,8,50,PSR-05,2,5
2025-10-06T22:24:00Z,WriteSensor,PS-0000593,1273.4,348.2,8,50,PSR-05,2,5
2025-10-06T22:26:00Z,WriteSensor,PS-0000594,1150.9,295.6,8,50,PSR-05,2,5
2025-10-06T22:28:00Z,WriteSensor,PS-0000595,1083.9,358.8,8,50,PSR-05,2,5
2025-10-06T22:30:00Z,WriteSensor,PS-0000596,1137.6,252.3,8,50,PSR-05,2,5
2025-10-06T22:32:00Z,WriteSensor,PS-0000597,955.9,334.2,8,50,PSR-05,2,5
2025-10-06T22:34:00Z,WriteSensor,PS-0000598,1204.4,372.5,8,50,PSR-05,2,5
2025-10-06T22:36:00Z,WriteSensor,PS-0000599,1123.4,299.6,8,50,PSR-05,2,5
2025-10-06T22:38:00Z,WriteSensor,PS-0000600,1126.1,365.1,8,50,PSR-05,2,5
2025-10-06T22:40:00Z,WriteSensor,PS-0000601,1162.6,303.4,8,50,PSR-05,2,5
2025-10-06T22:42:00Z,WriteSensor,PS-0000602,1157.7,374.6,8,50,PSR-05,2,5
2025-10-06T22:44:00Z,WriteSensor,PS-0000603,1160.9,361.6,8,50,PSR-05,2,5
2025-10-06T22:46:00Z,WriteSensor,PS-0000604,1138.9,312.2,8,50,PSR-05,2,5
2025-10-06T22:48:00Z,WriteSensor,PS-0000605,1098.8,322.5,8,50,PSR-05,2,5
2025-10-06T22:50:00Z,WriteSensor,PS-0000606,1146.9,275.0,8,50,PSR-05,2,5
2025-10-06T22:52:00Z,WriteSensor,PS-0000607,1062.5,341.1,8,50,PSR-05,2,5
2025-10-06T22:54:00Z,WriteSensor,PS-0000608,1083.1,340.2,8,50,PSR-05,2,5
2025-10-06T22:56:00Z,WriteSensor,PS-0000609,1105.5,333.6,8,50,PSR-05,2,5
2025-10-06T22:58:00Z,WriteSensor,PS-0000610,1134.6,309.6,8,50,PSR-05,2,5
2025-10-06T23:00:00Z,WriteSensor,PS-0000611,1108.5,313.2,8,50,PSR-05,2,5
2025-10-06T23:02:00Z,WriteSensor,PS-0000612,1224.5,329.1,8,50,PSR-05,2,5
2025-10-06T23:04:00Z,WriteSensor,PS-0000613,1161.7,349.8,8,50,PSR-05,2,5
2025-10-06T23:06:00Z,WriteSensor,PS-0000614,1113.6,295.6,8,50,PSR-05,2,5
2025-10-06T23:08:00Z,WriteSensor,PS-0000615,1232.8,308.5,8,50,PSR-05,2,5
2025-10-06T23:10:00Z,WriteSensor,PS-0000616,1137.5,351.1,8,50,PSR-05,2,5
2025-10-06T23:12:00Z,WriteSensor,PS-0000617,1103.6,281.3,8,50,PSR-05,2,5
2025-10-06T23:14:00Z,WriteSensor,PS-0000618,1087.6,338.7,8,50,PSR-05,2,5
2025-10-06T23:16:00Z,WriteSensor,PS-0000619,1153.8,357.2,8,50,PSR-05,2,5
2025-10-06T23:18:00Z,WriteSensor,PS-0000620,1082.0,322.1,8,50,PSR-05,2,5
2025-10-06T23:20:00Z,WriteSensor,PS-0000621,1112.3,333.9,8,50,PSR-05,2,5
2025-10-06T23:22:00Z,WriteSensor,PS-0000622,1112.2,339.6,8,50,PSR-05,2,5
2025-10-06T23:24:00Z,WriteSensor,PS-0000623,1230.6,341.8,8,50,PSR-05,2,5
2025-10-06T23:26:00Z,WriteSensor,PS-0000624,1131.2,332.4,8,50,PSR-05,2,5
2025-10-06T23:28:00Z,WriteSensor,PS-0000625,1128.9,362.0,8,50,PSR-05,2,5
2025-10-06T23:30:00Z,WriteSensor,PS-0000626,1107.9,330.0,8,50,PSR-05,2,5
2025-10-06T23:32:00Z,WriteSensor,PS-0000627,1228.9,300.6,8,50,PSR-05,2,5
2025-10-06T23:34:00Z,WriteSensor,PS-0000628,1115.7,284.3,8,50,PSR-05,2,5
2025-10-06T23:36:00Z,WriteSensor,PS-0000629,1164.9,311.5,8,50,PSR-05,2,5
2025-10-06T23:38:00Z,WriteSensor,PS-0000630,1045.0,361.8,8,50,PSR-05,2,5
2025-10-06T23:40:00Z,WriteSensor,PS-0000631,1079.3,337.5,8,50,PSR-05,2,5
2025-10-06T23:42:00Z,WriteSensor,PS-0000632,1098.4,322.9,8,50,PSR-05,2,5
2025-10-06T23:44:00Z,WriteSensor,PS-0000633,1091.3,313.5,8,50,PSR-05,2,5
2025-10-06T23:46:00Z,WriteSensor,PS-0000634,1197.8,326.2,8,50,PSR-05,2,5
2025-10-06T23:48:00Z,WriteSensor,PS-0000635,1148.2,324.0,8,50,PSR-05,2,5
2025-10-06T23:50:00Z,WriteSensor,PS-0000636,1158.2,305.4,8,50,PSR-05,2,5
2025-10-06T23:52:00Z,WriteSensor,PS-0000637,1173.5,329.6,8,50,PSR-05,2,5
2025-10-06T23:54:00Z,WriteSensor,PS-0000638,1181.8,368.8,8,50,PSR-05,2,5
2025-10-06T23:56:00Z,WriteSensor,PS-0000639,1288.3,336.0,8,50,PSR-05,2,5
2025-10-06T23:58:00Z,WriteSensor,PS-0000640,1097.8,347.7,8,50,PSR-05,2,5
2025-10-07T00:00:00Z,WriteSensor,PS-0000641,1203.7,352.0,8,50,PSR-05,2,5
2025-10-07T00:02:00Z,WriteSensor,PS-0000642,1192.9,365.4,8,50,PSR-05,2,5
2025-10-07T00:04:00Z,WriteSensor,PS-0000643,1146.0,365.5,8,50,PSR-05,2,5
2025-10-07T00:06:00Z,WriteSensor,PS-0000644,1077.6,310.1,8,50,PSR-05,2,5
2025-10-07T00:08:00Z,WriteSensor,PS-0000645,1070.7,302.3,8,50,PSR-05,2,5
2025-10-07T00:10:00Z,WriteSensor,PS-0000646,1310.5,324.4,8,50,PSR-05,2,5
2025-10-07T00:12:00Z,WriteSensor,PS-0000647,1025.8,388.9,8,50,PSR-05,2,5
2025-10-07T00:14:00Z,WriteSensor,PS-0000648,1083.6,344.8,8,50,PSR-05,2,5
2025-10-07T00:16:00Z,WriteSensor,PS-0000649,1112.0,343.9,8,50,PSR-05,2,5
2025-10-07T00:18:00Z,WriteSensor,PS-0000650,1074.4,340.8,8,50,PSR-05,2,5
2025-10-07T01:00:00Z,WriteSensor,PS-0000651,1094.4,295.9,16,50,PSR-06,2,6
2025-10-07T01:02:00Z,WriteSensor,PS-0000652,1109.9,362.7,16,50,PSR-06,2,6
2025-10-07T01:04:00Z,WriteSensor,PS-0000653,993.7,319.0,16,50,PSR-06,2,6
2025-10-07T01:06:00Z,WriteSensor,PS-0000654,1054.0,301.3,16,50,PSR-06,2,6
2025-10-07T01:08:00Z,WriteSensor,PS-0000655,1167.2,307.7,16,50,PSR-06,2,6
2025-10-07T01:10:00Z,WriteSensor,PS-0000656,1094.2,311.6,16,50,PSR-06,2,6
2025-10-07T01:12:00Z,WriteSensor,PS-0000657,1013.6,358.1,16,50,PSR-06,2,6
2025-10-07T01:14:00Z,WriteSensor,PS-0000658,999.3,312.7,16,50,PSR-06,2,6
2025-10-07T01:16:00Z,WriteSensor,PS-0000659,1120.6,274.4,16,50,PSR-06,2,6
2025-10-07T01:18:00Z,WriteSensor,PS-0000660,987.0,324.6,16,50,PSR-06,2,6
2025-10-07T01:20:00Z,WriteSensor,PS-0000661,1025.3,280.5,16,50,PSR-06,2,6
2025-10-07T01:22:00Z,WriteSensor,PS-0000662,1013.7,340.8,16,50,PSR-06,2,6
2025-10-07T01:24:00Z,WriteSensor,PS-0000663,1038.3,370.4,16,50,PSR-06,2,6
2025-10-07T01:26:00Z,WriteSensor,PS-0000664,1001.2,338.5,16,50,PSR-06,2,6
2025-10-07T01:28:00Z,WriteSensor,PS-0000665,1099.3,308.1,16,50,PSR-06,2,6
2025-10-07T01:30:00Z,WriteSensor,PS-0000666,1071.1,283.9,16,50,PSR-06,2,6
2025-10-07T01:32:00Z,WriteSensor,PS-0000667,984.3,358.5,16,50,PSR-06,2,6
2025-10-07T01:34:00Z,WriteSensor,PS-0000668,1075.6,313.5,16,50,PSR-06,2,6
2025-10-07T01:36:00Z,WriteSensor,PS-0000669,1126.8,297.4,16,50,PSR-06,2,6
2025-10-07T01:38:00Z,WriteSensor,PS-0000670,1065.0,342.1,16,50,PSR-06,2,6
2025-10-07T01:40:00Z,WriteSensor,PS-0000671,1047.3,329.8,16,50,PSR-06,2,6
2025-10-07T01:42:00Z,WriteSensor,PS-0000672,1085.0,330.9,16,50,PSR-06,2,6
2025-10-07T01:44:00Z,WriteSensor,PS-0000673,1017.7,327.5,16,50,PSR-06,2,6
2025-10-07T01:46:00Z,WriteSensor,PS-0000674,1046.6,330.6,16,50,PSR-06,2,6
2025-10-07T01:48:00Z,WriteSensor,PS-0000675,1148.9,307.1,16,50,PSR-06,2,6
2025-10-07T01:50:00Z,WriteSensor,PS-0000676,1107.0,300.0,16,50,PSR-06,2,6
2025-10-07T01:52:00Z,WriteSensor,PS-0000677,1015.7,321.4,16,50,PSR-06,2,6
2025-10-07T01:54:00Z,WriteSensor,PS-0000678,1042.2,326.2,16,50,PSR-06,2,6
2025-10-07T01:56:00Z,WriteSensor,PS-0000679,1171.4,334.8,16,50,PSR-06,2,6
2025-10-07T01:58:00Z,WriteSensor,PS-0000680,1106.0,312.0,16,50,PSR-06,2,6
2025-10-07T02:00:00Z,WriteSensor,PS-0000681,1089.5,346.9,16,50,PSR-06,2,6
2025-10-07T02:02:00Z,WriteSensor,PS-0000682,1055.6,279.7,16,50,PSR-06,2,6
2025-10-07T02:04:00Z,WriteSensor,PS-0000683,1040.1,374.6,16,50,PSR-06,2,6
2025-10-07T02:06:00Z,WriteSensor,PS-0000684,1023.1,322.0,16,50,PSR-06,2,6
2025-10-07T02:08:00Z,WriteSensor,PS-0000685,1138.7,314.3,16,50,PSR-06,2,6
2025-10-07T02:10:00Z,WriteSensor,PS-0000686,1034.1,285.5,16,50,PSR-06,2,6
2025-10-07T02:12:00Z,WriteSensor,PS-0000687,1016.4,298.2,16,50,PSR-06,2,6
2025-10-07T02:14:00Z,WriteSensor,PS-0000688,1096.5,317.8,16,50,PSR-06,2,6
2025-10-07T02:16:00Z,WriteSensor,PS-0000689,1028.1,356.3,16,50,PSR-06,2,6
2025-10-07T02:18:00Z,WriteSensor,PS-0000690,1066.7,285.5,16,50,PSR-06,2,6
2025-10-07T02:20:00Z,WriteSensor,PS-0000691,1046.9,310.5,16,50,PSR-06,2,6
2025-10-07T02:22:00Z,WriteSensor,PS-0000692,957.9,270.5,16,50,PSR-06,2,6
2025-10-07T02:24:00Z,WriteSensor,PS-0000693,1099.9,337.8,16,50,PSR-06,2,6
2025-10-07T02:26:00Z,WriteSensor,PS-0000694,1021.6,299.7,16,50,PSR-06,2,6
2025-10-07T02:28:00Z,WriteSensor,PS-0000695,1185.1,353.0,16,50,PSR-06,2,6
2025-10-07T02:30:00Z,WriteSensor,PS-0000696,1129.6,368.1,16,50,PSR-06,2,6
2025-10-07T02:32:00Z,WriteSensor,PS-0000697,1053.7,295.4,16,50,PSR-06,2,6
2025-10-07T02:34:00Z,WriteSensor,PS-0000698,1026.2,285.6,16,50,PSR-06,2,6
2025-10-07T02:36:00Z,WriteSensor,PS-0000699,1066.5,321.5,16,50,PSR-06,2,6
2025-10-07T02:38:00Z,WriteSensor,PS-0000700,950.9,392.0,16,50,PSR-06,2,6
2025-10-07T02:40:00Z,WriteSensor,PS-0000701,1001.8,320.0,16,50,PSR-06,2,6
2025-10-07T02:42:00Z,WriteSensor,PS-0000702,1056.5,353.9,16,50,PSR-06,2,6
2025-10-07T02:44:00Z,WriteSensor,PS-0000703,1185.4,285.3,16,50,PSR-06,2,6
2025-10-07T02:46:00Z,WriteSensor,PS-0000704,1113.5,292.9,16,50,PSR-06,2,6
2025-10-07T02:48:00Z,WriteSensor,PS-0000705,1034.3,326.4,16,50,PSR-06,2,6
2025-10-07T02:50:00Z,WriteSensor,PS-0000706,1055.1,308.8,16,50,PSR-06,2,6
2025-10-07T02:52:00Z,WriteSensor,PS-0000707,999.6,330.2,16,50,PSR-06,2,6
2025-10-07T02:54:00Z,WriteSensor,PS-0000708,1017.7,293.7,16,50,PSR-06,2,6
2025-10-07T02:56:00Z,WriteSensor,PS-0000709,1161.7,351.7,16,50,PSR-06,2,6
2025-10-07T02:58:00Z,WriteSensor,PS-0000710,1002.9,314.0,16,50,PSR-06,2,6
2025-10-07T03:00:00Z,WriteSensor,PS-0000711,1002.1,324.3,16,50,PSR-06,2,6
2025-10-07T03:02:00Z,WriteSensor,PS-0000712,1050.8,326.7,16,50,PSR-06,2,6
2025-10-07T03:04:00Z,WriteSensor,PS-0000713,1178.0,313.1,16,50,PSR-06,2,6
2025-10-07T03:06:00Z,WriteSensor,PS-0000714,1014.8,355.1,16,50,PSR-06,2,6
2025-10-07T03:08:00Z,WriteSensor,PS-0000715,1012.9,314.2,16,50,PSR-06,2,6
2025-10-07T03:10:00Z,WriteSensor,PS-0000716,1068.1,328.7,16,50,PSR-06,2,6
2025-10-07T03:12:00Z,WriteSensor,PS-0000717,1007.1,336.3,16,50,PSR-06,2,6
2025-10-07T03:14:00Z,WriteSensor,PS-0000718,1091.8,290.0,16,50,PSR-06,2,6
2025-10-07T03:16:00Z,WriteSensor,PS-0000719,1070.2,361.9,16,50,PSR-06,2,6
2025-10-07T03:18:00Z,WriteSensor,PS-0000720,1092.8,297.3,16,50,PSR-06,2,6
2025-10-07T03:20:00Z,WriteSensor,PS-0000721,993.1,341.8,16,50,PSR-06,2,6
2025-10-07T03:22:00Z,WriteSensor,PS-0000722,1048.2,311.5,16,50,PSR-06,2,6
2025-10-07T03:24:00Z,WriteSensor,PS-0000723,948.6,349.5,16,50,PSR-06,2,6
2025-10-07T03:26:00Z,WriteSensor,PS-0000724,1028.5,326.4,16,50,PSR-06,2,6
2025-10-07T03:28:00Z,WriteSensor,PS-0000725,1044.2,315.7,16,50,PSR-06,2,6
2025-10-07T03:30:00Z,WriteSensor,PS-0000726,1072.8,360.2,16,50,PSR-06,2,6
2025-10-07T03:32:00Z,WriteSensor,PS-0000727,1045.6,310.4,16,50,PSR-06,2,6
2025-10-07T03:34:00Z,WriteSensor,PS-0000728,1117.3,368.4,16,50,PSR-06,2,6
2025-10-07T03:36:00Z,WriteSensor,PS-0000729,1065.0,300.9,16,50,PSR-06,2,6
2025-10-07T03:38:00Z,WriteSensor,PS-0000730,981.6,309.3,16,50,PSR-06,2,6
2025-10-07T03:40:00Z,WriteSensor,PS-0000731,1037.6,295.5,16,50,PSR-06,2,6
2025-10-07T03:42:00Z,WriteSensor,PS-0000732,1089.5,329.1,16,50,PSR-06,2,6
2025-10-07T03:44:00Z,WriteSensor,PS-0000733,1026.0,276.8,16,50,PSR-06,2,6
2025-10-07T03:46:00Z,WriteSensor,PS-0000734,1044.2,331.6,16,50,PSR-06,2,6
2025-10-07T03:48:00Z,WriteSensor,PS-0000735,984.0,361.4,16,50,PSR-06,2,6
2025-10-07T03:50:00Z,WriteSensor,PS-0000736,1051.9,340.3,16,50,PSR-06,2,6
2025-10-07T03:52:00Z,WriteSensor,PS-0000737,1058.8,311.2,16,50,PSR-06,2,6
2025-10-07T03:54:00Z,WriteSensor,PS-0000738,1137.7,306.3,16,50,PSR-06,2,6
2025-10-07T03:56:00Z,WriteSensor,PS-0000739,1008.9,332.2,16,50,PSR-06,2,6
2025-10-07T03:58:00Z,WriteSensor,PS-0000740,1051.2,348.2,16,50,PSR-06,2,6
2025-10-07T04:00:00Z,WriteSensor,PS-0000741,999.7,351.5,16,50,PSR-06,2,6
2025-10-07T04:02:00Z,WriteSensor,PS-0000742,1024.4,316.4,16,50,PSR-06,2,6
2025-10-07T04:04:00Z,WriteSensor,PS-0000743,1056.5,330.9,16,50,PSR-06,2,6
2025-10-07T04:06:00Z,WriteSensor,PS-0000744,1061.6,345.7,16,50,PSR-06,2,6
2025-10-07T04:08:00Z,WriteSensor,PS-0000745,941.0,315.8,16,50,PSR-06,2,6
2025-10-07T04:10:00Z,WriteSensor,PS-0000746,1041.0,354.9,16,50,PSR-06,2,6
2025-10-07T04:12:00Z,WriteSensor,PS-0000747,1004.4,341.0,16,50,PSR-06,2,6
2025-10-07T04:14:00Z,WriteSensor,PS-0000748,1137.4,318.1,16,50,PSR-06,2,6
2025-10-07T04:16:00Z,WriteSensor,PS-0000749,1137.0,306.2,16,50,PSR-06,2,6
2025-10-07T04:18:00Z,WriteSensor,PS-0000750,942.3,334.2,16,50,PSR-06,2,6
2025-10-07T04:20:00Z,WriteSensor,PS-0000751,1173.6,367.6,16,50,PSR-06,2,6
2025-10-07T04:22:00Z,WriteSensor,PS-0000752,974.2,286.8,16,50,PSR-06,2,6
2025-10-07T04:24:00Z,WriteSensor,PS-0000753,1042.5,380.5,16,50,PSR-06,2,6
2025-10-07T04:26:00Z,WriteSensor,PS-0000754,989.4,306.3,16,50,PSR-06,2,6
2025-10-07T04:28:00Z,WriteSensor,PS-0000755,1045.5,351.8,16,50,PSR-06,2,6
2025-10-07T04:30:00Z,WriteSensor,PS-0000756,1040.5,372.5,16,50,PSR-06,2,6
