timestamp,attempt_id,scenario,attacker_id,attacker_role,operation,resource,zone,decision,deny_reason,blocked
2025-08-02T07:52:15Z,SA-0002024,gateway_wrong_zone,atk-0287,Gateway,ManageRoles,RoleAssignment,South,DENY,POLICY_VIOLATION,True
2025-08-02T10:57:07Z,SA-0002025,gateway_wrong_zone,atk-0124,Gateway,WriteSensor,RoleAssignment,South,DENY,OP_NOT_PERMITTED,True
2025-08-02T14:38:44Z,SA-0002026,gateway_wrong_zone,atk-0008,Gateway,ReadAll,IrrigationControl,North,DENY,CERT_REVOKED,True
2025-08-02T18:27:07Z,SA-0002027,gateway_wrong_zone,atk-0218,Gateway,ReadAudit,IrrigationControl,South,DENY,ZONE_MISMATCH,True
2025-08-02T21:15:04Z,SA-0002028,gateway_wrong_zone,atk-0309,Gateway,ManageRoles,RoleAssignment,North,DENY,IDS_BLOCKED,True
2025-08-02T22:00:23Z,SA-0002029,gateway_wrong_zone,atk-0043,Gateway,ReadAudit,RoleAssignment,North,DENY,ROLE_INSUFFICIENT,True
2025-08-02T23:58:42Z,SA-0002030,gateway_wrong_zone,atk-0257,Gateway,ControlZone,AuditLog,East,DENY,ROLE_INSUFFICIENT,True
2025-08-03T03:07:16Z,SA-0002031,gateway_wrong_zone,atk-0285,Gateway,ManageRoles,IrrigationControl,South,DENY,IDS_BLOCKED,True
2025-08-03T06:34:07Z,SA-0002032,gateway_wrong_zone,atk-0198,Gateway,ManageRoles,RoleAssignment,East,DENY,OP_NOT_PERMITTED,True
2025-08-03T07:57:26Z,SA-0002033,gateway_wrong_zone,atk-0125,Gateway,ReadAll,RoleAssignment,North,DENY,ZONE_MISMATCH,True
2025-08-03T08:45:22Z,SA-0002034,gateway_wrong_zone,atk-0009,Gateway,WriteSensor,SensorData,South,DENY,POLICY_VIOLATION,True
2025-08-03T08:51:56Z,SA-0002035,gateway_wrong_zone,atk-0116,Gateway,ControlZone,SensorData,East,DENY,ROLE_INSUFFICIENT,True
2025-08-03T09:12:49Z,SA-0002036,gateway_wrong_zone,atk-0424,Gateway,ManageRoles,IrrigationControl,West,DENY,ROLE_INSUFFICIENT,True
2025-08-03T09:49:36Z,SA-0002037,gateway_wrong_zone,atk-0206,Gateway,ReadAudit,AuditLog,North,DENY,CERT_REVOKED,True
2025-08-03T10:41:53Z,SA-0002038,gateway_wrong_zone,atk-0323,Gateway,ReadAudit,RoleAssignment,West,DENY,IDS_BLOCKED,True
2025-08-03T10:58:57Z,SA-0002039,gateway_wrong_zone,atk-0020,Gateway,ControlZone,IrrigationControl,South,DENY,CERT_REVOKED,True
2025-08-03T12:57:23Z,SA-0002040,gateway_wrong_zone,atk-0290,Gateway,ReadAll,AuditLog,North,DENY,ZONE_MISMATCH,True
2025-08-03T13:48:46Z,SA-0002041,gateway_wrong_zone,atk-0221,Gateway,ReadAudit,RoleAssignment,North,DENY,POLICY_VIOLATION,True
2025-08-03T14:16:06Z,SA-0002042,gateway_wrong_zone,atk-0427,Gateway,ReadAll,RoleAssignment,East,DENY,CERT_REVOKED,True
2025-08-03T14:24:06Z,SA-0002043,gateway_wrong_zone,atk-0117,Gateway,ManageRoles,IrrigationControl,West,DENY,OP_NOT_PERMITTED,True
2025-08-03T16:44:14Z,SA-0002044,gateway_wrong_zone,atk-0046,Gateway,ManageRoles,SensorData,South,DENY,OP_NOT_PERMITTED,True
2025-08-03T17:35:49Z,SA-0002045,gateway_wrong_zone,atk-0153,Gateway,ManageRoles,RoleAssignment,West,DENY,POLICY_VIOLATION,True
2025-08-03T20:40:06Z,SA-0002046,gateway_wrong_zone,atk-0207,Gateway,ControlZone,RoleAssignment,West,DENY,ZONE_MISMATCH,True
2025-08-03T22:38:51Z,SA-0002047,gateway_wrong_zone,atk-0123,Gateway,ControlZone,IrrigationControl,North,DENY,ROLE_INSUFFICIENT,True
2025-08-03T23:11:57Z,SA-0002048,gateway_wrong_zone,atk-0294,Gateway,ManageRoles,IrrigationControl,East,DENY,ZONE_MISMATCH,True
2025-08-04T00:31:46Z,SA-0002049,gateway_wrong_zone,atk-0239,Gateway,ControlZone,RoleAssignment,East,DENY,CERT_REVOKED,True
2025-08-04T01:16:24Z,SA-0002050,gateway_wrong_zone,atk-0253,Gateway,ManageRoles,SensorData,East,DENY,CERT_REVOKED,True
2025-08-04T03:43:34Z,SA-0002051,gateway_wrong_zone,atk-0418,Gateway,ManageRoles,IrrigationControl,North,DENY,OP_NOT_PERMITTED,True
2025-08-04T04:35:11Z,SA-0002052,gateway_wrong_zone,atk-0473,Gateway,ReadAudit,RoleAssignment,East,DENY,IDS_BLOCKED,True
2025-08-04T08:12:13Z,SA-0002053,gateway_wrong_zone,atk-0099,Gateway,WriteSensor,SensorData,East,DENY,ROLE_INSUFFICIENT,True
2025-08-04T08:17:47Z,SA-0002054,gateway_wrong_zone,atk-0453,Gateway,WriteSensor,IrrigationControl,East,DENY,ROLE_INSUFFICIENT,True
2025-08-04T09:36:18Z,SA-0002055,gateway_wrong_zone,atk-0015,Gateway,WriteSensor,RoleAssignment,South,DENY,ROLE_INSUFFICIENT,True
2025-08-04T10:43:31Z,SA-0002056,gateway_wrong_zone,atk-0092,Gateway,ReadAll,IrrigationControl,East,DENY,IDS_BLOCKED,True
2025-08-04T14:05:19Z,SA-0002057,gateway_wrong_zone,atk-0455,Gateway,ControlZone,SensorData,North,DENY,ZONE_MISMATCH,True
2025-08-04T14:11:22Z,SA-0002058,gateway_wrong_zone,atk-0225,Gateway,ControlZone,IrrigationControl,West,DENY,OP_NOT_PERMITTED,True
2025-08-04T15:31:51Z,SA-0002059,gateway_wrong_zone,atk-0484,Gateway,ReadAudit,SensorData,West,DENY,ROLE_INSUFFICIENT,True
2025-08-04T18:00:22Z,SA-0002060,gateway_wrong_zone,atk-0298,Gateway,ManageRoles,SensorData,South,DENY,POLICY_VIOLATION,True
2025-08-04T18:47:20Z,SA-0002061,gateway_wrong_zone,atk-0406,Gateway,ManageRoles,RoleAssignment,South,DENY,ROLE_INSUFFICIENT,True
2025-08-04T19:09:13Z,SA-0002062,gateway_wrong_zone,atk-0303,Gateway,WriteSensor,RoleAssignment,North,DENY,ZONE_MISMATCH,True
2025-08-04T21:44:34Z,SA-0002063,gateway_wrong_zone,atk-0022,Gateway,WriteSensor,IrrigationControl,North,DENY,POLICY_VIOLATION,True
2025-08-04T22:05:22Z,SA-0002064,gateway_wrong_zone,atk-0242,Gateway,ControlZone,RoleAssignment,East,DENY,IDS_BLOCKED,True
2025-08-04T23:27:30Z,SA-0002065,gateway_wrong_zone,atk-0282,Gateway,ReadAudit,IrrigationControl,West,DENY,IDS_BLOCKED,True
2025-08-05T00:00:17Z,SA-0002066,gateway_wrong_zone,atk-0384,Gateway,ControlZone,AuditLog,North,DENY,IDS_BLOCKED,True
2025-08-05T00:05:41Z,SA-0002067,gateway_wrong_zone,atk-0317,Gateway,WriteSensor,IrrigationControl,North,DENY,IDS_BLOCKED,True
2025-08-05T01:07:23Z,SA-0002068,gateway_wrong_zone,atk-0472,Gateway,ControlZone,AuditLog,East,DENY,POLICY_VIOLATION,True
2025-08-05T05:09:29Z,SA-0002069,gateway_wrong_zone,atk-0399,Gateway,ReadAll,RoleAssignment,South,DENY,OP_NOT_PERMITTED,True
2025-08-05T06:14:36Z,SA-0002070,gateway_wrong_zone,atk-0078,Gateway,ManageRoles,AuditLog,West,DENY,CERT_REVOKED,True
2025-08-05T07:37:38Z,SA-0002071,gateway_wrong_zone,atk-0251,Gateway,ManageRoles,SensorData,North,DENY,POLICY_VIOLATION,True
2025-08-05T12:26:01Z,SA-0002072,gateway_wrong_zone,atk-0474,Gateway,WriteSensor,AuditLog,North,DENY,IDS_BLOCKED,True
2025-08-05T13:51:03Z,SA-0002073,gateway_wrong_zone,atk-0253,Gateway,WriteSensor,AuditLog,North,DENY,IDS_BLOCKED,True
2025-08-05T14:16:56Z,SA-0002074,gateway_wrong_zone,atk-0281,Gateway,WriteSensor,IrrigationControl,North,DENY,IDS_BLOCKED,True
2025-08-05T15:04:22Z,SA-0002075,gateway_wrong_zone,atk-0277,Gateway,ReadAll,AuditLog,South,DENY,ZONE_MISMATCH,True
2025-08-05T16:45:31Z,SA-0002076,gateway_wrong_zone,atk-0060,Gateway,ReadAudit,SensorData,South,DENY,IDS_BLOCKED,True
2025-08-05T17:50:11Z,SA-0002077,gateway_wrong_zone,atk-0383,Gateway,ManageRoles,RoleAssignment,West,DENY,ROLE_INSUFFICIENT,True
2025-08-05T19:26:14Z,SA-0002078,gateway_wrong_zone,atk-0067,Gateway,ReadAudit,RoleAssignment,East,DENY,POLICY_VIOLATION,True
2025-08-05T20:22:21Z,SA-0002079,gateway_wrong_zone,atk-0403,Gateway,ReadAll,SensorData,North,DENY,POLICY_VIOLATION,True
2025-08-06T06:41:34Z,SA-0002080,gateway_wrong_zone,atk-0338,Gateway,ReadAudit,RoleAssignment,South,DENY,ROLE_INSUFFICIENT,True
2025-08-06T10:28:04Z,SA-0002081,gateway_wrong_zone,atk-0177,Gateway,ControlZone,RoleAssignment,East,DENY,ZONE_MISMATCH,True
2025-08-06T10:54:02Z,SA-0002082,gateway_wrong_zone,atk-0282,Gateway,WriteSensor,RoleAssignment,South,DENY,CERT_REVOKED,True
2025-08-06T12:29:52Z,SA-0002083,gateway_wrong_zone,atk-0255,Gateway,ManageRoles,AuditLog,South,DENY,ROLE_INSUFFICIENT,True
2025-08-06T13:00:20Z,SA-0002084,gateway_wrong_zone,atk-0414,Gateway,ReadAudit,AuditLog,East,DENY,POLICY_VIOLATION,True
2025-08-06T13:28:54Z,SA-0002085,gateway_wrong_zone,atk-0280,Gateway,ManageRoles,IrrigationControl,West,DENY,ROLE_INSUFFICIENT,True
2025-08-06T14:18:39Z,SA-0002086,gateway_wrong_zone,atk-0154,Gateway,ReadAll,SensorData,North,DENY,ROLE_INSUFFICIENT,True
2025-08-06T18:06:37Z,SA-0002087,gateway_wrong_zone,atk-0410,Gateway,ReadAudit,SensorData,East,DENY,OP_NOT_PERMITTED,True
2025-08-06T20:11:27Z,SA-0002088,gateway_wrong_zone,atk-0036,Gateway,ManageRoles,IrrigationControl,North,DENY,IDS_BLOCKED,True
2025-08-06T20:28:15Z,SA-0002089,gateway_wrong_zone,atk-0030,Gateway,ControlZone,SensorData,North,DENY,ZONE_MISMATCH,True
2025-08-06T20:53:17Z,SA-0002090,gateway_wrong_zone,atk-0235,Gateway,ReadAll,IrrigationControl,North,DENY,ROLE_INSUFFICIENT,True
2025-08-06T23:28:16Z,SA-0002091,gateway_wrong_zone,atk-0014,Gateway,ReadAudit,SensorData,North,DENY,ROLE_INSUFFICIENT,True
2025-08-06T23:47:40Z,SA-0002092,gateway_wrong_zone,atk-0434,Gateway,WriteSensor,RoleAssignment,South,DENY,CERT_REVOKED,True
2025-08-07T00:26:14Z,SA-0002093,gateway_wrong_zone,atk-0477,Gateway,WriteSensor,SensorData,West,DENY,IDS_BLOCKED,True
2025-08-07T04:12:16Z,SA-0002094,gateway_wrong_zone,atk-0251,Gateway,ControlZone,SensorData,East,DENY,OP_NOT_PERMITTED,True
2025-08-07T07:01:14Z,SA-0002095,gateway_wrong_zone,atk-0121,Gateway,ReadAudit,SensorData,South,DENY,ZONE_MISMATCH,True
2025-08-07T07:15:27Z,SA-0002096,gateway_wrong_zone,atk-0021,Gateway,ControlZone,RoleAssignment,West,DENY,IDS_BLOCKED,True
2025-08-07T07:33:58Z,SA-0002097,gateway_wrong_zone,atk-0241,Gateway,WriteSensor,IrrigationControl,West,DENY,POLICY_VIOLATION,True
2025-08-07T08:52:49Z,SA-0002098,gateway_wrong_zone,atk-0323,Gateway,ControlZone,IrrigationControl,South,DENY,POLICY_VIOLATION,True
2025-08-07T09:40:29Z,SA-0002099,gateway_wrong_zone,atk-0494,Gateway,WriteSensor,IrrigationControl,North,DENY,POLICY_VIOLATION,True
2025-08-07T11:22:09Z,SA-0002100,gateway_wrong_zone,atk-0413,Gateway,ControlZone,IrrigationControl,West,DENY,IDS_BLOCKED,True
2025-08-07T12:18:27Z,SA-0002101,gateway_wrong_zone,atk-0376,Gateway,WriteSensor,RoleAssignment,East,DENY,CERT_REVOKED,True
2025-08-07T17:20:58Z,SA-0002102,gateway_wrong_zone,atk-0078,Gateway,ManageRoles,IrrigationControl,South,DENY,OP_NOT_PERMITTED,True
2025-08-07T18:00:45Z,SA-0002103,gateway_wrong_zone,atk-0492,Gateway,ReadAll,SensorData,North,DENY,ZONE_MISMATCH,True
2025-08-07T18:45:01Z,SA-0002104,gateway_wrong_zone,atk-0083,Gateway,WriteSensor,AuditLog,West,DENY,CERT_REVOKED,True
2025-08-07T21:25:11Z,SA-0002105,gateway_wrong_zone,atk-0272,Gateway,ReadAll,SensorData,South,DENY,IDS_BLOCKED,True
2025-08-07T23:15:19Z,SA-0002106,gateway_wrong_zone,atk-0132,Gateway,WriteSensor,AuditLog,East,DENY,OP_NOT_PERMITTED,True
2025-08-08T00:18:43Z,SA-0002107,gateway_wrong_zone,atk-0179,Gateway,ReadAudit,SensorData,South,DENY,CERT_REVOKED,True
2025-08-08T00:47:13Z,SA-0002108,gateway_wrong_zone,atk-0170,Gateway,ControlZone,IrrigationControl,North,DENY,POLICY_VIOLATION,True
2025-08-08T04:26:37Z,SA-0002109,gateway_wrong_zone,atk-0101,Gateway,WriteSensor,SensorData,South,DENY,POLICY_VIOLATION,True
2025-08-08T05:25:07Z,SA-0002110,gateway_wrong_zone,atk-0021,Gateway,WriteSensor,RoleAssignment,East,DENY,IDS_BLOCKED,True
2025-08-08T07:38:59Z,SA-0002111,gateway_wrong_zone,atk-0270,Gateway,ManageRoles,RoleAssignment,West,DENY,ZONE_MISMATCH,True
2025-08-08T09:30:48Z,SA-0002112,gateway_wrong_zone,atk-0078,Gateway,ReadAudit,SensorData,West,DENY,ZONE_MISMATCH,True
2025-08-08T10:13:43Z,SA-0002113,gateway_wrong_zone,atk-0455,Gateway,ControlZone,IrrigationControl,East,DENY,OP_NOT_PERMITTED,True
2025-08-08T12:28:26Z,SA-0002114,gateway_wrong_zone,atk-0302,Gateway,ReadAll,IrrigationControl,East,DENY,POLICY_VIOLATION,True
2025-08-08T14:08:13Z,SA-0002115,gateway_wrong_zone,atk-0206,Gateway,ReadAll,AuditLog,West,DENY,ZONE_MISMATCH,True
2025-08-08T15:48:19Z,SA-0002116,gateway_wrong_zone,atk-0332,Gateway,ReadAudit,SensorData,East,DENY,ROLE_INSUFFICIENT,True
2025-08-08T17:06:25Z,SA-0002117,gateway_wrong_zone,atk-0395,Gateway,WriteSensor,AuditLog,North,DENY,ROLE_INSUFFICIENT,True
2025-08-08T17:40:28Z,SA-0002118,gateway_wrong_zone,atk-0304,Gateway,WriteSensor,RoleAssignment,North,DENY,IDS_BLOCKED,True
2025-08-08T18:25:13Z,SA-0002119,gateway_wrong_zone,atk-0279,Gateway,ManageRoles,RoleAssignment,West,DENY,CERT_REVOKED,True
2025-08-08T18:30:12Z,SA-0002120,gateway_wrong_zone,atk-0135,Gateway,WriteSensor,SensorData,North,DENY,POLICY_VIOLATION,True
2025-08-08T19:08:05Z,SA-0002121,gateway_wrong_zone,atk-0128,Gateway,ManageRoles,AuditLog,South,DENY,IDS_BLOCKED,True
2025-08-08T19:14:10Z,SA-0002122,gateway_wrong_zone,atk-0086,Gateway,ReadAudit,IrrigationControl,East,DENY,ROLE_INSUFFICIENT,True
2025-08-08T19:29:12Z,SA-0002123,gateway_wrong_zone,atk-0038,Gateway,ReadAudit,SensorData,North,DENY,ZONE_MISMATCH,True
2025-08-08T20:07:18Z,SA-0002124,gateway_wrong_zone,atk-0381,Gateway,ReadAll,AuditLog,West,DENY,ZONE_MISMATCH,True
2025-08-08T21:50:28Z,SA-0002125,gateway_wrong_zone,atk-0493,Gateway,ReadAudit,RoleAssignment,North,DENY,POLICY_VIOLATION,True
2025-08-09T01:48:10Z,SA-0002126,gateway_wrong_zone,atk-0109,Gateway,ReadAudit,SensorData,South,DENY,ROLE_INSUFFICIENT,True
2025-08-09T04:33:59Z,SA-0002127,gateway_wrong_zone,atk-0256,Gateway,ReadAudit,RoleAssignment,West,DENY,POLICY_VIOLATION,True
2025-08-09T06:57:03Z,SA-0002128,gateway_wrong_zone,atk-0483,Gateway,ReadAll,IrrigationControl,West,DENY,OP_NOT_PERMITTED,True
2025-08-09T09:50:37Z,SA-0002129,gateway_wrong_zone,atk-0328,Gateway,ReadAll,SensorData,South,DENY,ZONE_MISMATCH,True
2025-08-09T12:12:37Z,SA-0002130,gateway_wrong_zone,atk-0123,Gateway,ManageRoles,AuditLog,East,DENY,ROLE_INSUFFICIENT,True
2025-08-09T15:46:01Z,SA-0002131,gateway_wrong_zone,atk-0113,Gateway,ManageRoles,AuditLog,South,DENY,ROLE_INSUFFICIENT,True
2025-08-09T18:54:04Z,SA-0002132,gateway_wrong_zone,atk-0490,Gateway,ManageRoles,AuditLog,South,DENY,POLICY_VIOLATION,True
2025-08-09T19:39:40Z,SA-0002133,gateway_wrong_zone,atk-0017,Gateway,ManageRoles,IrrigationControl,East,DENY,ROLE_INSUFFICIENT,True
2025-08-09T22:04:32Z,SA-0002134,gateway_wrong_zone,atk-0445,Gateway,ReadAll,RoleAssignment,East,DENY,ROLE_INSUFFICIENT,True
2025-08-10T00:04:54Z,SA-0002135,gateway_wrong_zone,atk-0214,Gateway,ReadAudit,SensorData,South,DENY,IDS_BLOCKED,True
2025-08-10T04:49:58Z,SA-0002136,gateway_wrong_zone,atk-0114,Gateway,ManageRoles,IrrigationControl,North,DENY,POLICY_VIOLATION,True
2025-08-10T06:57:06Z,SA-0002137,gateway_wrong_zone,atk-0302,Gateway,ManageRoles,IrrigationControl,South,DENY,IDS_BLOCKED,True
2025-08-10T08:46:08Z,SA-0002138,gateway_wrong_zone,atk-0137,Gateway,ControlZone,SensorData,East,DENY,CERT_REVOKED,True
2025-08-10T10:11:37Z,SA-0002139,gateway_wrong_zone,atk-0302,Gateway,ControlZone,SensorData,West,DENY,ROLE_INSUFFICIENT,True
2025-08-10T14:46:21Z,SA-0002140,gateway_wrong_zone,atk-0181,Gateway,ReadAudit,IrrigationControl,West,DENY,ROLE_INSUFFICIENT,True
2025-08-10T14:55:03Z,SA-0002141,gateway_wrong_zone,atk-0466,Gateway,ControlZone,IrrigationControl,East,DENY,ZONE_MISMATCH,True
2025-08-10T15:52:22Z,SA-0002142,gateway_wrong_zone,atk-0325,Gateway,ControlZone,IrrigationControl,West,DENY,OP_NOT_PERMITTED,True
2025-08-10T18:11:40Z,SA-0002143,gateway_wrong_zone,atk-0451,Gateway,ReadAll,RoleAssignment,South,DENY,CERT_REVOKED,True
2025-08-10T21:12:13Z,SA-0002144,gateway_wrong_zone,atk-0163,Gateway,ManageRoles,IrrigationControl,North,DENY,POLICY_VIOLATION,True
2025-08-10T22:27:29Z,SA-0002145,gateway_wrong_zone,atk-0498,Gateway,ControlZone,RoleAssignment,South,DENY,POLICY_VIOLATION,True
2025-08-10T23:20:16Z,SA-0002146,gateway_wrong_zone,atk-0079,Gateway,ReadAll,RoleAssignment,North,DENY,ROLE_INSUFFICIENT,True
2025-08-11T00:23:47Z,SA-0002147,gateway_wrong_zone,atk-0023,Gateway,WriteSensor,AuditLog,South,DENY,POLICY_VIOLATION,True
2025-08-11T01:31:48Z,SA-0002148,gateway_wrong_zone,atk-0329,Gateway,ManageRoles,AuditLog,North,DENY,POLICY_VIOLATION,True
2025-08-11T03:30:59Z,SA-0002149,gateway_wrong_zone,atk-0475,Gateway,ControlZone,AuditLog,North,DENY,ROLE_INSUFFICIENT,True
2025-08-11T05:34:37Z,SA-0002150,gateway_wrong_zone,atk-0290,Gateway,ControlZone,RoleAssignment,South,DENY,ZONE_MISMATCH,True
2025-08-11T05:51:49Z,SA-0002151,gateway_wrong_zone,atk-0126,Gateway,ControlZone,RoleAssignment,South,DENY,IDS_BLOCKED,True
2025-08-11T06:26:29Z,SA-0002152,gateway_wrong_zone,atk-0208,Gateway,ControlZone,SensorData,North,DENY,CERT_REVOKED,True
2025-08-11T07:53:15Z,SA-0002153,gateway_wrong_zone,atk-0423,Gateway,WriteSensor,SensorData,South,DENY,CERT_REVOKED,True
2025-08-11T09:00:21Z,SA-0002154,gateway_wrong_zone,atk-0265,Gateway,ManageRoles,RoleAssignment,East,DENY,ROLE_INSUFFICIENT,True
2025-08-11T11:58:47Z,SA-0002155,gateway_wrong_zone,atk-0232,Gateway,ManageRoles,IrrigationControl,South,DENY,POLICY_VIOLATION,True
2025-08-11T13:00:28Z,SA-0002156,gateway_wrong_zone,atk-0469,Gateway,ManageRoles,RoleAssignment,West,DENY,ROLE_INSUFFICIENT,True
2025-08-11T17:26:51Z,SA-0002157,gateway_wrong_zone,atk-0290,Gateway,ManageRoles,IrrigationControl,East,DENY,ZONE_MISMATCH,True
2025-08-11T17:36:25Z,SA-0002158,gateway_wrong_zone,atk-0277,Gateway,WriteSensor,RoleAssignment,East,DENY,CERT_REVOKED,True
2025-08-11T18:23:41Z,SA-0002159,gateway_wrong_zone,atk-0393,Gateway,ReadAudit,IrrigationControl,North,DENY,ZONE_MISMATCH,True
2025-08-11T19:25:33Z,SA-0002160,gateway_wrong_zone,atk-0237,Gateway,ReadAudit,SensorData,East,DENY,POLICY_VIOLATION,True
2025-08-11T21:59:11Z,SA-0002161,gateway_wrong_zone,atk-0161,Gateway,ControlZone,IrrigationControl,West,DENY,OP_NOT_PERMITTED,True
2025-08-11T22:41:29Z,SA-0002162,gateway_wrong_zone,atk-0452,Gateway,ManageRoles,RoleAssignment,West,DENY,ROLE_INSUFFICIENT,True
2025-08-11T22:54:31Z,SA-0002163,gateway_wrong_zone,atk-0076,Gateway,ReadAll,RoleAssignment,West,DENY,CERT_REVOKED,True
2025-08-11T23:09:05Z,SA-0002164,gateway_wrong_zone,atk-0078,Gateway,ReadAudit,IrrigationControl,West,DENY,CERT_REVOKED,True
2025-08-11T23:24:34Z,SA-0002165,gateway_wrong_zone,atk-0118,Gateway,ControlZone,RoleAssignment,North,DENY,CERT_REVOKED,True
2025-08-12T00:12:36Z,SA-0002166,gateway_wrong_zone,atk-0144,Gateway,WriteSensor,RoleAssignment,North,DENY,OP_NOT_PERMITTED,True
2025-08-12T01:04:45Z,SA-0002167,gateway_wrong_zone,atk-0238,Gateway,ControlZone,AuditLog,South,DENY,POLICY_VIOLATION,True
2025-08-12T01:56:36Z,SA-0002168,gateway_wrong_zone,atk-0304,Gateway,ManageRoles,IrrigationControl,West,DENY,OP_NOT_PERMITTED,True
2025-08-12T04:08:56Z,SA-0002169,gateway_wrong_zone,atk-0371,Gateway,ManageRoles,SensorData,South,DENY,IDS_BLOCKED,True
2025-08-12T10:18:23Z,SA-0002170,gateway_wrong_zone,atk-0480,Gateway,WriteSensor,AuditLog,West,DENY,CERT_REVOKED,True
2025-08-12T11:38:43Z,SA-0002171,gateway_wrong_zone,atk-0352,Gateway,ControlZone,RoleAssignment,West,DENY,IDS_BLOCKED,True
2025-08-12T12:18:08Z,SA-0002172,gateway_wrong_zone,atk-0394,Gateway,ManageRoles,IrrigationControl,South,DENY,POLICY_VIOLATION,True
2025-08-12T14:05:44Z,SA-0002173,gateway_wrong_zone,atk-0323,Gateway,ReadAudit,IrrigationControl,East,DENY,ZONE_MISMATCH,True
2025-08-12T17:16:40Z,SA-0002174,gateway_wrong_zone,atk-0138,Gateway,WriteSensor,AuditLog,East,DENY,IDS_BLOCKED,True
2025-08-12T17:36:20Z,SA-0002175,gateway_wrong_zone,atk-0133,Gateway,ReadAudit,IrrigationControl,North,DENY,ROLE_INSUFFICIENT,True
2025-08-12T18:54:27Z,SA-0002176,gateway_wrong_zone,atk-0096,Gateway,ReadAll,IrrigationControl,East,DENY,POLICY_VIOLATION,True
2025-08-12T19:08:36Z,SA-0002177,gateway_wrong_zone,atk-0038,Gateway,ReadAll,RoleAssignment,South,DENY,ZONE_MISMATCH,True
2025-08-12T20:18:19Z,SA-0002178,gateway_wrong_zone,atk-0041,Gateway,ManageRoles,IrrigationControl,West,DENY,ZONE_MISMATCH,True
2025-08-12T20:49:08Z,SA-0002179,gateway_wrong_zone,atk-0176,Gateway,ReadAll,IrrigationControl,West,DENY,ROLE_INSUFFICIENT,True
2025-08-13T01:23:50Z,SA-0002180,gateway_wrong_zone,atk-0196,Gateway,ReadAudit,IrrigationControl,South,DENY,CERT_REVOKED,True
2025-08-13T02:55:00Z,SA-0002181,gateway_wrong_zone,atk-0003,Gateway,ReadAudit,IrrigationControl,West,DENY,IDS_BLOCKED,True
2025-08-13T04:01:40Z,SA-0002182,gateway_wrong_zone,atk-0208,Gateway,ReadAudit,AuditLog,West,DENY,IDS_BLOCKED,True
2025-08-13T06:22:36Z,SA-0002183,gateway_wrong_zone,atk-0321,Gateway,WriteSensor,AuditLog,North,DENY,POLICY_VIOLATION,True
2025-08-13T07:14:57Z,SA-0002184,gateway_wrong_zone,atk-0265,Gateway,ReadAll,RoleAssignment,North,DENY,IDS_BLOCKED,True
2025-08-13T08:32:05Z,SA-0002185,gateway_wrong_zone,atk-0152,Gateway,ReadAudit,RoleAssignment,South,DENY,CERT_REVOKED,True
2025-08-13T09:31:31Z,SA-0002186,gateway_wrong_zone,atk-0119,Gateway,ReadAll,IrrigationControl,North,DENY,OP_NOT_PERMITTED,True
2025-08-13T09:42:05Z,SA-0002187,gateway_wrong_zone,atk-0297,Gateway,ReadAll,RoleAssignment,East,DENY,POLICY_VIOLATION,True
2025-08-13T11:37:06Z,SA-0002188,gateway_wrong_zone,atk-0268,Gateway,ManageRoles,IrrigationControl,East,DENY,CERT_REVOKED,True
2025-08-13T12:29:56Z,SA-0002189,gateway_wrong_zone,atk-0334,Gateway,ManageRoles,SensorData,North,DENY,CERT_REVOKED,True
2025-08-13T14:24:20Z,SA-0002190,gateway_wrong_zone,atk-0401,Gateway,WriteSensor,SensorData,West,DENY,IDS_BLOCKED,True
2025-08-13T14:45:59Z,SA-0002191,gateway_wrong_zone,atk-0199,Gateway,ControlZone,IrrigationControl,South,DENY,CERT_REVOKED,True
2025-08-13T15:14:55Z,SA-0002192,gateway_wrong_zone,atk-0343,Gateway,ManageRoles,RoleAssignment,East,DENY,CERT_REVOKED,True
2025-08-13T15:27:42Z,SA-0002193,gateway_wrong_zone,atk-0102,Gateway,ReadAudit,RoleAssignment,North,DENY,ROLE_INSUFFICIENT,True
2025-08-13T15:31:37Z,SA-0002194,gateway_wrong_zone,atk-0073,Gateway,ManageRoles,AuditLog,South,DENY,POLICY_VIOLATION,True
2025-08-13T15:41:26Z,SA-0002195,gateway_wrong_zone,atk-0467,Gateway,ReadAudit,SensorData,North,DENY,OP_NOT_PERMITTED,True
2025-08-13T15:50:03Z,SA-0002196,gateway_wrong_zone,atk-0125,Gateway,WriteSensor,RoleAssignment,South,DENY,ROLE_INSUFFICIENT,True
2025-08-13T18:58:49Z,SA-0002197,gateway_wrong_zone,atk-0457,Gateway,ReadAll,AuditLog,East,DENY,OP_NOT_PERMITTED,True
2025-08-13T21:57:15Z,SA-0002198,gateway_wrong_zone,atk-0201,Gateway,WriteSensor,IrrigationControl,South,DENY,POLICY_VIOLATION,True
2025-08-14T02:25:29Z,SA-0002199,gateway_wrong_zone,atk-0342,Gateway,ManageRoles,RoleAssignment,North,DENY,IDS_BLOCKED,True
2025-08-14T04:11:41Z,SA-0002200,gateway_wrong_zone,atk-0321,Gateway,ManageRoles,IrrigationControl,East,DENY,CERT_REVOKED,True
2025-08-14T05:05:51Z,SA-0002201,gateway_wrong_zone,atk-0164,Gateway,ReadAll,RoleAssignment,North,DENY,ROLE_INSUFFICIENT,True
