timestamp,tx_id,sensor_id,device_id,zone,gateway_id,reading_id,soil_moisture,temp_c,operation,resource,decision,latency_ms,rbac_overhead_ms,signature_valid,crt_residues_received,energy_mj
2025-08-11T17:30:00Z,SW-00025756,sns-006,dev-n06,North,gw-north-01,25756,42.55,34.03,WriteSensor,SensorData,GRANT,1269.4,305.9,True,2,11.888
2025-08-11T17:30:00Z,SW-00025757,sns-007,dev-n07,North,gw-north-01,25757,39.49,36.76,WriteSensor,SensorData,GRANT,1208.8,310.6,True,2,11.304
2025-08-11T17:30:00Z,SW-00025758,sns-008,dev-n08,North,gw-north-01,25758,35.09,35.73,WriteSensor,SensorData,GRANT,1162.2,306.5,True,2,11.214
2025-08-11T17:30:00Z,SW-00025759,sns-009,dev-n09,North,gw-north-01,25759,38.77,35.94,WriteSensor,SensorData,GRANT,1188.5,281.6,True,2,12.231
2025-08-11T17:30:00Z,SW-00025760,sns-010,dev-n10,North,gw-north-01,25760,40.59,39.52,WriteSensor,SensorData,GRANT,1166.6,294.8,True,2,12.484
2025-08-11T17:30:00Z,SW-00025761,sns-011,dev-n11,North,gw-north-01,25761,36.91,37.0,WriteSensor,SensorData,GRANT,1234.3,334.0,True,2,12.769
2025-08-11T17:30:00Z,SW-00025762,sns-012,dev-n12,North,gw-north-01,25762,35.58,39.42,WriteSensor,SensorData,GRANT,1115.1,321.1,True,2,12.39
2025-08-11T17:30:00Z,SW-00025763,sns-013,dev-n13,North,gw-north-01,25763,35.92,35.93,WriteSensor,SensorData,GRANT,1316.8,279.5,True,2,11.261
2025-08-11T17:30:00Z,SW-00025764,sns-014,dev-s01,South,gw-south-01,25764,30.97,40.14,WriteSensor,SensorData,GRANT,1197.2,305.9,True,2,12.599
2025-08-11T17:30:00Z,SW-00025765,sns-015,dev-s02,South,gw-south-01,25765,40.64,37.62,WriteSensor,SensorData,GRANT,1204.4,287.3,True,3,12.092
2025-08-11T17:30:00Z,SW-00025766,sns-016,dev-s03,South,gw-south-01,25766,40.75,34.91,WriteSensor,SensorData,GRANT,1176.7,312.0,True,2,12.694
2025-08-11T17:30:00Z,SW-00025767,sns-017,dev-s04,South,gw-south-01,25767,36.12,36.72,WriteSensor,SensorData,GRANT,1294.9,326.2,True,2,12.158
2025-08-11T17:30:00Z,SW-00025768,sns-018,dev-s05,South,gw-south-01,25768,31.95,40.36,WriteSensor,SensorData,GRANT,1178.3,343.9,True,2,12.213
2025-08-11T17:30:00Z,SW-00025769,sns-019,dev-s06,South,gw-south-01,25769,36.43,37.45,WriteSensor,SensorData,GRANT,1231.4,352.4,True,2,12.611
2025-08-11T17:30:00Z,SW-00025770,sns-020,dev-s07,South,gw-south-01,25770,36.02,39.61,WriteSensor,SensorData,GRANT,1256.2,330.7,True,2,12.967
2025-08-11T17:30:00Z,SW-00025771,sns-021,dev-s08,South,gw-south-01,25771,32.45,36.71,WriteSensor,SensorData,GRANT,1232.4,265.5,True,2,12.205
2025-08-11T17:30:00Z,SW-00025772,sns-022,dev-s09,South,gw-south-01,25772,37.18,36.82,WriteSensor,SensorData,GRANT,1082.6,277.9,True,3,11.435
2025-08-11T17:30:00Z,SW-00025773,sns-023,dev-s10,South,gw-south-01,25773,36.14,37.1,WriteSensor,SensorData,GRANT,1227.1,308.8,True,2,13.046
2025-08-11T17:30:00Z,SW-00025774,sns-024,dev-s11,South,gw-south-01,25774,34.77,35.65,WriteSensor,SensorData,GRANT,1239.4,301.8,True,2,11.87
2025-08-11T17:30:00Z,SW-00025775,sns-025,dev-s12,South,gw-south-01,25775,36.14,36.62,WriteSensor,SensorData,GRANT,1264.7,339.9,True,2,11.962
2025-08-11T17:30:00Z,SW-00025776,sns-026,dev-s13,South,gw-south-01,25776,37.3,37.78,WriteSensor,SensorData,GRANT,1180.6,351.1,True,3,13.785
2025-08-11T17:30:00Z,SW-00025777,sns-027,dev-e01,East,gw-east-01,25777,37.0,38.85,WriteSensor,SensorData,GRANT,1305.1,295.4,True,2,12.659
2025-08-11T17:30:00Z,SW-00025778,sns-028,dev-e02,East,gw-east-01,25778,40.63,38.52,WriteSensor,SensorData,GRANT,1226.3,277.5,True,3,12.403
2025-08-11T17:30:00Z,SW-00025779,sns-029,dev-e03,East,gw-east-01,25779,35.49,39.1,WriteSensor,SensorData,GRANT,1167.5,301.2,True,3,12.715
2025-08-11T17:30:00Z,SW-00025780,sns-030,dev-e04,East,gw-east-01,25780,37.33,35.61,WriteSensor,SensorData,GRANT,1242.4,313.5,True,2,12.808
2025-08-11T17:30:00Z,SW-00025781,sns-031,dev-e05,East,gw-east-01,25781,36.92,38.33,WriteSensor,SensorData,GRANT,1238.2,326.5,True,2,11.738
2025-08-11T17:30:00Z,SW-00025782,sns-032,dev-e06,East,gw-east-01,25782,36.58,38.08,WriteSensor,SensorData,GRANT,1250.1,353.8,True,2,12.706
2025-08-11T17:30:00Z,SW-00025783,sns-033,dev-e07,East,gw-east-01,25783,36.48,37.38,WriteSensor,SensorData,GRANT,1283.1,252.1,True,2,11.869
2025-08-11T17:30:00Z,SW-00025784,sns-034,dev-e08,East,gw-east-01,25784,36.57,37.69,WriteSensor,SensorData,GRANT,1177.3,314.3,True,2,11.211
2025-08-11T17:30:00Z,SW-00025785,sns-035,dev-e09,East,gw-east-01,25785,36.93,36.4,WriteSensor,SensorData,GRANT,1225.5,362.6,True,2,11.932
2025-08-11T17:30:00Z,SW-00025786,sns-036,dev-e10,East,gw-east-01,25786,41.39,36.65,WriteSensor,SensorData,GRANT,1166.4,297.0,True,2,12.082
2025-08-11T17:30:00Z,SW-00025787,sns-037,dev-e11,East,gw-east-01,25787,36.15,39.87,WriteSensor,SensorData,GRANT,1275.2,365.3,True,2,12.916
2025-08-11T17:30:00Z,SW-00025788,sns-038,dev-e12,East,gw-east-01,25788,32.41,38.47,WriteSensor,SensorData,GRANT,1101.7,308.8,True,2,12.345
2025-08-11T17:30:00Z,SW-00025789,sns-039,dev-w01,West,gw-west-01,25789,36.33,37.63,WriteSensor,SensorData,GRANT,1259.2,323.3,True,2,11.093
2025-08-11T17:30:00Z,SW-00025790,sns-040,dev-w02,West,gw-west-01,25790,35.27,35.37,WriteSensor,SensorData,GRANT,1218.1,281.7,True,2,12.789
2025-08-11T17:30:00Z,SW-00025791,sns-041,dev-w03,West,gw-west-01,25791,31.19,39.24,WriteSensor,SensorData,GRANT,1284.9,335.4,True,2,11.797
2025-08-11T17:30:00Z,SW-00025792,sns-042,dev-w04,West,gw-west-01,25792,34.85,39.17,WriteSensor,SensorData,GRANT,1177.5,292.5,True,2,12.261
2025-08-11T17:30:00Z,SW-00025793,sns-043,dev-w05,West,gw-west-01,25793,39.37,37.04,WriteSensor,SensorData,GRANT,1196.8,372.8,True,2,12.283
2025-08-11T17:30:00Z,SW-00025794,sns-044,dev-w06,West,gw-west-01,25794,38.04,38.88,WriteSensor,SensorData,GRANT,1125.8,280.6,True,2,11.693
2025-08-11T17:30:00Z,SW-00025795,sns-045,dev-w07,West,gw-west-01,25795,39.83,36.63,WriteSensor,SensorData,GRANT,1217.0,295.5,True,2,13.483
2025-08-11T17:30:00Z,SW-00025796,sns-046,dev-w08,West,gw-west-01,25796,40.38,39.47,WriteSensor,SensorData,GRANT,1267.5,295.3,True,2,12.195
2025-08-11T17:30:00Z,SW-00025797,sns-047,dev-w09,West,gw-west-01,25797,40.89,37.48,WriteSensor,SensorData,GRANT,1217.3,301.3,True,2,13.063
2025-08-11T17:30:00Z,SW-00025798,sns-048,dev-w10,West,gw-west-01,25798,37.49,38.21,WriteSensor,SensorData,GRANT,1323.0,326.6,True,2,12.829
2025-08-11T17:30:00Z,SW-00025799,sns-049,dev-w11,West,gw-west-01,25799,38.8,38.36,WriteSensor,SensorData,GRANT,1321.4,301.3,True,2,12.082
2025-08-11T17:30:00Z,SW-00025800,sns-050,dev-w12,West,gw-west-01,25800,36.16,36.04,WriteSensor,SensorData,GRANT,1178.6,334.1,True,2,11.831
2025-08-11T18:00:00Z,SW-00025801,sns-001,dev-n01,North,gw-north-01,25801,36.99,34.78,WriteSensor,SensorData,GRANT,1126.2,354.8,True,2,12.616
2025-08-11T18:00:00Z,SW-00025802,sns-002,dev-n02,North,gw-north-01,25802,38.2,33.32,WriteSensor,SensorData,GRANT,1190.3,390.1,True,2,13.023
2025-08-11T18:00:00Z,SW-00025803,sns-003,dev-n03,North,gw-north-01,25803,35.34,37.21,WriteSensor,SensorData,GRANT,1142.5,285.4,True,2,12.268
2025-08-11T18:00:00Z,SW-00025804,sns-004,dev-n04,North,gw-north-01,25804,36.95,36.26,WriteSensor,SensorData,GRANT,1230.4,311.0,True,2,12.364
2025-08-11T18:00:00Z,SW-00025805,sns-005,dev-n05,North,gw-north-01,25805,40.51,36.53,WriteSensor,SensorData,GRANT,1352.2,324.5,True,2,12.125
2025-08-11T18:00:00Z,SW-00025806,sns-006,dev-n06,North,gw-north-01,25806,28.72,35.4,WriteSensor,SensorData,GRANT,1303.4,370.9,True,2,12.478
2025-08-11T18:00:00Z,SW-00025807,sns-007,dev-n07,North,gw-north-01,25807,32.69,37.55,WriteSensor,SensorData,GRANT,1214.2,295.7,True,2,11.932
2025-08-11T18:00:00Z,SW-00025808,sns-008,dev-n08,North,gw-north-01,25808,36.39,35.76,WriteSensor,SensorData,GRANT,1282.5,359.8,True,2,13.153
2025-08-11T18:00:00Z,SW-00025809,sns-009,dev-n09,North,gw-north-01,25809,31.42,36.89,WriteSensor,SensorData,GRANT,1167.3,316.1,True,2,12.551
2025-08-11T18:00:00Z,SW-00025810,sns-010,dev-n10,North,gw-north-01,25810,36.02,32.57,WriteSensor,SensorData,GRANT,1265.6,301.5,True,2,13.387
2025-08-11T18:00:00Z,SW-00025811,sns-011,dev-n11,North,gw-north-01,25811,38.71,37.66,WriteSensor,SensorData,GRANT,1213.1,317.6,True,2,12.011
2025-08-11T18:00:00Z,SW-00025812,sns-012,dev-n12,North,gw-north-01,25812,39.69,34.95,WriteSensor,SensorData,GRANT,1244.5,346.7,True,2,12.849
2025-08-11T18:00:00Z,SW-00025813,sns-013,dev-n13,North,gw-north-01,25813,41.26,35.7,WriteSensor,SensorData,GRANT,1269.9,288.2,True,2,12.049
2025-08-11T18:00:00Z,SW-00025814,sns-014,dev-s01,South,gw-south-01,25814,37.0,34.5,WriteSensor,SensorData,GRANT,1197.1,323.5,True,2,12.458
2025-08-11T18:00:00Z,SW-00025815,sns-015,dev-s02,South,gw-south-01,25815,32.0,37.38,WriteSensor,SensorData,GRANT,1186.1,329.0,True,2,12.031
2025-08-11T18:00:00Z,SW-00025816,sns-016,dev-s03,South,gw-south-01,25816,34.72,34.97,WriteSensor,SensorData,GRANT,1164.0,316.1,True,2,11.914
2025-08-11T18:00:00Z,SW-00025817,sns-017,dev-s04,South,gw-south-01,25817,39.4,38.06,WriteSensor,SensorData,GRANT,1187.1,341.6,True,2,12.278
2025-08-11T18:00:00Z,SW-00025818,sns-018,dev-s05,South,gw-south-01,25818,38.2,37.04,WriteSensor,SensorData,GRANT,1263.1,343.5,True,2,12.431
2025-08-11T18:00:00Z,SW-00025819,sns-019,dev-s06,South,gw-south-01,25819,30.0,35.64,WriteSensor,SensorData,GRANT,1270.5,351.6,True,2,12.999
2025-08-11T18:00:00Z,SW-00025820,sns-020,dev-s07,South,gw-south-01,25820,36.22,35.43,WriteSensor,SensorData,GRANT,1183.1,294.4,True,3,12.709
2025-08-11T18:00:00Z,SW-00025821,sns-021,dev-s08,South,gw-south-01,25821,37.68,36.77,WriteSensor,SensorData,GRANT,1154.6,314.7,True,2,11.656
2025-08-11T18:00:00Z,SW-00025822,sns-022,dev-s09,South,gw-south-01,25822,34.63,34.93,WriteSensor,SensorData,GRANT,1127.5,377.5,True,2,12.45
2025-08-11T18:00:00Z,SW-00025823,sns-023,dev-s10,South,gw-south-01,25823,41.38,37.29,WriteSensor,SensorData,GRANT,1218.2,238.0,True,2,12.89
2025-08-11T18:00:00Z,SW-00025824,sns-024,dev-s11,South,gw-south-01,25824,39.14,36.4,WriteSensor,SensorData,GRANT,1273.4,337.3,True,2,12.725
2025-08-11T18:00:00Z,SW-00025825,sns-025,dev-s12,South,gw-south-01,25825,37.78,36.5,WriteSensor,SensorData,GRANT,1227.5,367.3,True,2,12.078
2025-08-11T18:00:00Z,SW-00025826,sns-026,dev-s13,South,gw-south-01,25826,31.33,34.18,WriteSensor,SensorData,GRANT,1125.3,325.2,True,2,12.035
2025-08-11T18:00:00Z,SW-00025827,sns-027,dev-e01,East,gw-east-01,25827,37.94,34.48,WriteSensor,SensorData,GRANT,1234.1,351.5,True,2,11.895
2025-08-11T18:00:00Z,SW-00025828,sns-028,dev-e02,East,gw-east-01,25828,30.93,35.93,WriteSensor,SensorData,GRANT,1233.1,287.5,True,2,12.313
2025-08-11T18:00:00Z,SW-00025829,sns-029,dev-e03,East,gw-east-01,25829,37.53,36.98,WriteSensor,SensorData,GRANT,1215.0,310.1,True,2,12.378
2025-08-11T18:00:00Z,SW-00025830,sns-030,dev-e04,East,gw-east-01,25830,35.29,35.95,WriteSensor,SensorData,GRANT,1089.3,282.0,True,2,13.096
2025-08-11T18:00:00Z,SW-00025831,sns-031,dev-e05,East,gw-east-01,25831,36.49,35.45,WriteSensor,SensorData,GRANT,1193.8,320.6,True,2,12.494
2025-08-11T18:00:00Z,SW-00025832,sns-032,dev-e06,East,gw-east-01,25832,35.01,41.18,WriteSensor,SensorData,GRANT,1218.4,327.3,True,3,11.106
2025-08-11T18:00:00Z,SW-00025833,sns-033,dev-e07,East,gw-east-01,25833,38.45,35.1,WriteSensor,SensorData,GRANT,1134.1,341.1,True,3,12.327
2025-08-11T18:00:00Z,SW-00025834,sns-034,dev-e08,East,gw-east-01,25834,33.48,35.18,WriteSensor,SensorData,GRANT,1121.2,284.8,True,2,12.806
2025-08-11T18:00:00Z,SW-00025835,sns-035,dev-e09,East,gw-east-01,25835,35.71,37.21,WriteSensor,SensorData,GRANT,1263.2,297.3,True,2,12.152
2025-08-11T18:00:00Z,SW-00025836,sns-036,dev-e10,East,gw-east-01,25836,35.49,36.29,WriteSensor,SensorData,GRANT,1192.1,287.4,True,2,12.759
2025-08-11T18:00:00Z,SW-00025837,sns-037,dev-e11,East,gw-east-01,25837,39.97,36.21,WriteSensor,SensorData,GRANT,1214.2,350.0,True,2,13.408
2025-08-11T18:00:00Z,SW-00025838,sns-038,dev-e12,East,gw-east-01,25838,29.93,37.28,WriteSensor,SensorData,GRANT,1221.0,343.8,True,2,12.945
2025-08-11T18:00:00Z,SW-00025839,sns-039,dev-w01,West,gw-west-01,25839,40.33,35.44,WriteSensor,SensorData,GRANT,1127.8,330.3,True,2,13.134
2025-08-11T18:00:00Z,SW-00025840,sns-040,dev-w02,West,gw-west-01,25840,39.27,32.57,WriteSensor,SensorData,GRANT,1283.1,347.3,True,2,12.175
2025-08-11T18:00:00Z,SW-00025841,sns-041,dev-w03,West,gw-west-01,25841,34.93,37.48,WriteSensor,SensorData,GRANT,1228.2,282.7,True,2,12.065
2025-08-11T18:00:00Z,SW-00025842,sns-042,dev-w04,West,gw-west-01,25842,43.84,34.84,WriteSensor,SensorData,GRANT,1304.8,332.4,True,2,12.247
2025-08-11T18:00:00Z,SW-00025843,sns-043,dev-w05,West,gw-west-01,25843,35.65,35.15,WriteSensor,SensorData,GRANT,1292.1,340.3,True,2,13.073
2025-08-11T18:00:00Z,SW-00025844,sns-044,dev-w06,West,gw-west-01,25844,34.52,38.0,WriteSensor,SensorData,GRANT,1225.3,369.6,True,2,11.877
2025-08-11T18:00:00Z,SW-00025845,sns-045,dev-w07,West,gw-west-01,25845,37.92,35.6,WriteSensor,SensorData,GRANT,1122.9,348.8,True,2,12.634
2025-08-11T18:00:00Z,SW-00025846,sns-046,dev-w08,West,gw-west-01,25846,37.08,35.22,WriteSensor,SensorData,GRANT,1218.0,345.6,True,2,12.844
2025-08-11T18:00:00Z,SW-00025847,sns-047,dev-w09,West,gw-west-01,25847,37.29,34.68,WriteSensor,SensorData,GRANT,1291.3,325.4,True,2,12.962
2025-08-11T18:00:00Z,SW-00025848,sns-048,dev-w10,West,gw-west-01,25848,38.23,36.82,WriteSensor,SensorData,GRANT,1318.9,321.3,True,2,13.118
2025-08-11T18:00:00Z,SW-00025849,sns-049,dev-w11,West,gw-west-01,25849,37.77,36.52,WriteSensor,SensorData,GRANT,1129.1,337.6,True,2,11.434
2025-08-11T18:00:00Z,SW-00025850,sns-050,dev-w12,West,gw-west-01,25850,35.43,32.29,WriteSensor,SensorData,GRANT,1253.2,323.0,True,2,11.942
2025-08-11T18:30:00Z,SW-00025851,sns-001,dev-n01,North,gw-north-01,25851,38.04,32.0,WriteSensor,SensorData,GRANT,1271.7,330.4,True,2,12.9
2025-08-11T18:30:00Z,SW-00025852,sns-002,dev-n02,North,gw-north-01,25852,38.59,34.83,WriteSensor,SensorData,GRANT,1322.8,332.2,True,2,12.303
2025-08-11T18:30:00Z,SW-00025853,sns-003,dev-n03,North,gw-north-01,25853,38.29,33.99,WriteSensor,SensorData,GRANT,1328.8,346.6,True,2,11.292
2025-08-11T18:30:00Z,SW-00025854,sns-004,dev-n04,North,gw-north-01,25854,43.78,35.53,WriteSensor,SensorData,GRANT,1258.0,367.4,True,2,13.349
2025-08-11T18:30:00Z,SW-00025855,sns-005,dev-n05,North,gw-north-01,25855,38.1,33.67,WriteSensor,SensorData,GRANT,1250.0,320.5,True,3,11.878
2025-08-11T18:30:00Z,SW-00025856,sns-006,dev-n06,North,gw-north-01,25856,32.39,34.43,WriteSensor,SensorData,GRANT,1201.2,331.4,True,3,12.247
2025-08-11T18:30:00Z,SW-00025857,sns-007,dev-n07,North,gw-north-01,25857,41.47,33.09,WriteSensor,SensorData,GRANT,1228.0,318.0,True,2,11.356
2025-08-11T18:30:00Z,SW-00025858,sns-008,dev-n08,North,gw-north-01,25858,32.13,31.39,WriteSensor,SensorData,GRANT,1220.3,279.6,True,2,12.176
2025-08-11T18:30:00Z,SW-00025859,sns-009,dev-n09,North,gw-north-01,25859,42.81,34.32,WriteSensor,SensorData,GRANT,1289.1,322.1,True,2,12.535
2025-08-11T18:30:00Z,SW-00025860,sns-010,dev-n10,North,gw-north-01,25860,38.03,31.57,WriteSensor,SensorData,GRANT,1280.6,356.8,True,2,12.31
2025-08-11T18:30:00Z,SW-00025861,sns-011,dev-n11,North,gw-north-01,25861,36.59,35.74,WriteSensor,SensorData,GRANT,1262.8,387.6,True,2,11.964
2025-08-11T18:30:00Z,SW-00025862,sns-012,dev-n12,North,gw-north-01,25862,39.51,34.41,WriteSensor,SensorData,GRANT,1203.4,366.8,True,2,12.822
2025-08-11T18:30:00Z,SW-00025863,sns-013,dev-n13,North,gw-north-01,25863,39.66,33.32,WriteSensor,SensorData,GRANT,1263.2,356.6,True,2,12.372
2025-08-11T18:30:00Z,SW-00025864,sns-014,dev-s01,South,gw-south-01,25864,37.79,32.82,WriteSensor,SensorData,GRANT,1233.0,308.8,True,2,12.218
2025-08-11T18:30:00Z,SW-00025865,sns-015,dev-s02,South,gw-south-01,25865,38.75,34.56,WriteSensor,SensorData,GRANT,1205.8,300.8,True,2,12.89
2025-08-11T18:30:00Z,SW-00025866,sns-016,dev-s03,South,gw-south-01,25866,32.19,34.36,WriteSensor,SensorData,GRANT,1106.6,311.3,True,2,11.66
2025-08-11T18:30:00Z,SW-00025867,sns-017,dev-s04,South,gw-south-01,25867,36.6,33.99,WriteSensor,SensorData,GRANT,1228.6,287.4,True,3,12.737
2025-08-11T18:30:00Z,SW-00025868,sns-018,dev-s05,South,gw-south-01,25868,37.0,32.75,WriteSensor,SensorData,GRANT,1313.2,292.1,True,2,12.874
2025-08-11T18:30:00Z,SW-00025869,sns-019,dev-s06,South,gw-south-01,25869,40.21,36.72,WriteSensor,SensorData,GRANT,1210.5,279.2,True,2,12.432
2025-08-11T18:30:00Z,SW-00025870,sns-020,dev-s07,South,gw-south-01,25870,34.17,32.94,WriteSensor,SensorData,GRANT,1204.2,301.1,True,2,11.343
2025-08-11T18:30:00Z,SW-00025871,sns-021,dev-s08,South,gw-south-01,25871,37.5,33.29,WriteSensor,SensorData,GRANT,1340.6,287.4,True,2,12.489
2025-08-11T18:30:00Z,SW-00025872,sns-022,dev-s09,South,gw-south-01,25872,35.48,36.05,WriteSensor,SensorData,GRANT,1216.3,309.3,True,2,12.342
2025-08-11T18:30:00Z,SW-00025873,sns-023,dev-s10,South,gw-south-01,25873,37.87,34.04,WriteSensor,SensorData,GRANT,1250.0,337.1,True,3,12.451
2025-08-11T18:30:00Z,SW-00025874,sns-024,dev-s11,South,gw-south-01,25874,33.88,34.81,WriteSensor,SensorData,GRANT,1286.5,303.3,True,2,12.89
2025-08-11T18:30:00Z,SW-00025875,sns-025,dev-s12,South,gw-south-01,25875,42.58,34.58,WriteSensor,SensorData,GRANT,1183.5,313.3,True,2,11.668
2025-08-11T18:30:00Z,SW-00025876,sns-026,dev-s13,South,gw-south-01,25876,38.85,33.63,WriteSensor,SensorData,GRANT,1195.9,379.2,True,3,13.25
2025-08-11T18:30:00Z,SW-00025877,sns-027,dev-e01,East,gw-east-01,25877,37.91,37.07,WriteSensor,SensorData,GRANT,1224.9,295.5,True,2,12.387
2025-08-11T18:30:00Z,SW-00025878,sns-028,dev-e02,East,gw-east-01,25878,41.29,33.6,WriteSensor,SensorData,GRANT,1312.5,327.5,True,2,12.278
2025-08-11T18:30:00Z,SW-00025879,sns-029,dev-e03,East,gw-east-01,25879,45.26,33.28,WriteSensor,SensorData,GRANT,1278.5,334.0,True,3,12.617
2025-08-11T18:30:00Z,SW-00025880,sns-030,dev-e04,East,gw-east-01,25880,38.49,36.73,WriteSensor,SensorData,GRANT,1178.2,332.1,True,2,12.55
2025-08-11T18:30:00Z,SW-00025881,sns-031,dev-e05,East,gw-east-01,25881,34.91,33.82,WriteSensor,SensorData,GRANT,1164.1,357.1,True,2,12.387
2025-08-11T18:30:00Z,SW-00025882,sns-032,dev-e06,East,gw-east-01,25882,32.64,36.12,WriteSensor,SensorData,GRANT,1249.4,356.3,True,2,12.888
2025-08-11T18:30:00Z,SW-00025883,sns-033,dev-e07,East,gw-east-01,25883,36.46,35.16,WriteSensor,SensorData,GRANT,1308.9,306.1,True,2,12.59
2025-08-11T18:30:00Z,SW-00025884,sns-034,dev-e08,East,gw-east-01,25884,36.23,36.23,WriteSensor,SensorData,GRANT,1168.3,297.4,True,2,12.035
2025-08-11T18:30:00Z,SW-00025885,sns-035,dev-e09,East,gw-east-01,25885,31.9,34.36,WriteSensor,SensorData,GRANT,1285.3,309.7,True,2,13.168
2025-08-11T18:30:00Z,SW-00025886,sns-036,dev-e10,East,gw-east-01,25886,39.83,33.22,WriteSensor,SensorData,GRANT,1221.8,333.6,True,2,11.748
2025-08-11T18:30:00Z,SW-00025887,sns-037,dev-e11,East,gw-east-01,25887,34.2,34.73,WriteSensor,SensorData,GRANT,1237.8,364.8,True,2,12.251
2025-08-11T18:30:00Z,SW-00025888,sns-038,dev-e12,East,gw-east-01,25888,30.68,35.06,WriteSensor,SensorData,GRANT,1088.5,260.5,True,2,12.496
2025-08-11T18:30:00Z,SW-00025889,sns-039,dev-w01,West,gw-west-01,25889,37.67,30.92,WriteSensor,SensorData,GRANT,1302.7,431.8,True,2,13.766
2025-08-11T18:30:00Z,SW-00025890,sns-040,dev-w02,West,gw-west-01,25890,38.91,33.98,WriteSensor,SensorData,GRANT,1214.2,289.1,True,2,13.089
2025-08-11T18:30:00Z,SW-00025891,sns-041,dev-w03,West,gw-west-01,25891,38.32,36.71,WriteSensor,SensorData,GRANT,1205.1,347.4,True,2,12.517
2025-08-11T18:30:00Z,SW-00025892,sns-042,dev-w04,West,gw-west-01,25892,44.49,37.48,WriteSensor,SensorData,GRANT,1260.4,282.2,True,2,12.779
2025-08-11T18:30:00Z,SW-00025893,sns-043,dev-w05,West,gw-west-01,25893,36.63,35.39,WriteSensor,SensorData,GRANT,1200.9,288.7,True,2,13.147
2025-08-11T18:30:00Z,SW-00025894,sns-044,dev-w06,West,gw-west-01,25894,37.67,35.5,WriteSensor,SensorData,GRANT,1273.7,313.8,True,2,12.602
2025-08-11T18:30:00Z,SW-00025895,sns-045,dev-w07,West,gw-west-01,25895,40.74,36.11,WriteSensor,SensorData,GRANT,1202.7,328.0,True,2,12.73
2025-08-11T18:30:00Z,SW-00025896,sns-046,dev-w08,West,gw-west-01,25896,36.11,34.87,WriteSensor,SensorData,GRANT,1159.0,273.3,True,2,12.852
2025-08-11T18:30:00Z,SW-00025897,sns-047,dev-w09,West,gw-west-01,25897,37.35,33.15,WriteSensor,SensorData,GRANT,1321.0,353.7,True,2,12.371
2025-08-11T18:30:00Z,SW-00025898,sns-048,dev-w10,West,gw-west-01,25898,36.01,32.89,WriteSensor,SensorData,GRANT,1242.3,328.6,True,2,12.407
2025-08-11T18:30:00Z,SW-00025899,sns-049,dev-w11,West,gw-west-01,25899,34.7,36.26,WriteSensor,SensorData,GRANT,1317.3,289.6,True,2,12.643
2025-08-11T18:30:00Z,SW-00025900,sns-050,dev-w12,West,gw-west-01,25900,37.79,35.48,WriteSensor,SensorData,GRANT,1204.4,346.7,True,2,12.096
2025-08-11T19:00:00Z,SW-00025901,sns-001,dev-n01,North,gw-north-01,25901,34.88,33.94,WriteSensor,SensorData,GRANT,1135.0,316.5,True,2,12.123
2025-08-11T19:00:00Z,SW-00025902,sns-002,dev-n02,North,gw-north-01,25902,42.66,33.28,WriteSensor,SensorData,GRANT,1262.8,263.7,True,2,12.21
2025-08-11T19:00:00Z,SW-00025903,sns-003,dev-n03,North,gw-north-01,25903,41.66,31.71,WriteSensor,SensorData,GRANT,1264.6,313.8,True,2,11.413
2025-08-11T19:00:00Z,SW-00025904,sns-004,dev-n04,North,gw-north-01,25904,35.97,34.23,WriteSensor,SensorData,GRANT,1243.0,342.6,True,2,12.906
2025-08-11T19:00:00Z,SW-00025905,sns-005,dev-n05,North,gw-north-01,25905,44.11,33.56,WriteSensor,SensorData,GRANT,1304.7,354.0,True,2,12.861
2025-08-11T19:00:00Z,SW-00025906,sns-006,dev-n06,North,gw-north-01,25906,41.6,29.22,WriteSensor,SensorData,GRANT,1185.4,306.0,True,3,12.674
2025-08-11T19:00:00Z,SW-00025907,sns-007,dev-n07,North,gw-north-01,25907,35.62,31.05,WriteSensor,SensorData,GRANT,1110.3,346.9,True,2,12.586
2025-08-11T19:00:00Z,SW-00025908,sns-008,dev-n08,North,gw-north-01,25908,41.0,34.96,WriteSensor,SensorData,GRANT,1287.3,404.2,True,2,12.372
2025-08-11T19:00:00Z,SW-00025909,sns-009,dev-n09,North,gw-north-01,25909,42.92,31.43,WriteSensor,SensorData,GRANT,1090.5,254.6,True,2,10.831
2025-08-11T19:00:00Z,SW-00025910,sns-010,dev-n10,North,gw-north-01,25910,35.37,32.63,WriteSensor,SensorData,GRANT,1292.1,301.8,True,3,12.385
2025-08-11T19:00:00Z,SW-00025911,sns-011,dev-n11,North,gw-north-01,25911,36.65,33.26,WriteSensor,SensorData,GRANT,1320.5,310.3,True,2,13.134
2025-08-11T19:00:00Z,SW-00025912,sns-012,dev-n12,North,gw-north-01,25912,37.6,33.23,WriteSensor,SensorData,GRANT,1158.3,258.8,True,2,12.147
2025-08-11T19:00:00Z,SW-00025913,sns-013,dev-n13,North,gw-north-01,25913,35.02,33.19,WriteSensor,SensorData,GRANT,1312.9,328.5,True,2,11.343
2025-08-11T19:00:00Z,SW-00025914,sns-014,dev-s01,South,gw-south-01,25914,37.48,34.43,WriteSensor,SensorData,GRANT,1346.9,369.2,True,2,12.528
